"","kTotal","kWithin","kOut","kDiff"
"ENSXMAG00000011826",525.441906106859,380.018152612441,145.423753494418,234.594399118022
"ENSXMAG00000011850",596.719795606212,392.72537290353,203.994422702682,188.730950200849
"ENSXMAG00000011865",581.932094506622,461.204398888626,120.727695617996,340.47670327063
"ENSXMAG00000011868",627.971334694204,445.198857134716,182.772477559488,262.426379575227
"ENSXMAG00000011984",695.282765882963,403.055376328753,292.22738955421,110.827986774543
"ENSXMAG00000011987",608.634234824469,404.502156503451,204.132078321017,200.370078182434
"ENSXMAG00000012012",447.514406418112,343.779907333418,103.734499084693,240.045408248725
"ENSXMAG00000012019",711.40116779921,533.397492707858,178.003675091352,355.393817616506
"ENSXMAG00000012041",763.891483895396,596.165685163821,167.725798731575,428.439886432245
"ENSXMAG00000012102",733.392065485433,509.186810289996,224.205255195437,284.981555094558
"ENSXMAG00000012105",758.671699953567,554.055852235459,204.615847718109,349.44000451735
"ENSXMAG00000012143",519.43574316719,399.112952042064,120.322791125125,278.790160916939
"ENSXMAG00000012159",725.989844582425,471.444722050606,254.545122531819,216.899599518787
"ENSXMAG00000012163",647.446409462095,517.318995950978,130.127413511117,387.191582439861
"ENSXMAG00000012258",732.14623085418,526.805907675849,205.340323178331,321.465584497518
"ENSXMAG00000012299",492.865706803553,378.152961350179,114.712745453374,263.440215896806
"ENSXMAG00000012360",795.33783928079,520.33651640805,275.00132287274,245.335193535311
"ENSXMAG00000012398",641.168448600045,507.094584819021,134.073863781024,373.020721037997
"ENSXMAG00000012418",443.336560803599,367.739368055125,75.5971927484743,292.142175306651
"ENSXMAG00000012493",458.167682421329,368.905603747907,89.2620786734218,279.643525074485
"ENSXMAG00000012554",680.717735615255,484.547125234125,196.17061038113,288.376514852995
"ENSXMAG00000012588",611.463767382201,388.996519563671,222.46724781853,166.52927174514
"ENSXMAG00000012611",540.618494800936,420.553343468121,120.065151332815,300.488192135306
"ENSXMAG00000012618",671.777793388931,505.422968641554,166.354824747377,339.068143894178
"ENSXMAG00000012636",514.887456218326,380.769287876472,134.118168341854,246.651119534618
"ENSXMAG00000012664",610.08531606053,347.12363512707,262.96168093346,84.1619541936102
"ENSXMAG00000012688",744.257450364737,469.555536934491,274.701913430246,194.853623504246
"ENSXMAG00000012739",604.67379254787,431.35085273729,173.32293981058,258.02791292671
"ENSXMAG00000012751",706.230923936832,452.207959711508,254.022964225324,198.184995486184
"ENSXMAG00000012764",645.246087281112,430.616539926864,214.629547354248,215.986992572616
"ENSXMAG00000012781",650.315061482015,384.364668243288,265.950393238727,118.414275004561
"ENSXMAG00000012793",518.399934438563,381.773854385504,136.62608005306,245.147774332444
"ENSXMAG00000012867",593.319272420857,408.409019293463,184.910253127395,223.498766166068
"ENSXMAG00000012882",652.156085978049,407.997495772626,244.158590205423,163.838905567203
"ENSXMAG00000012939",770.574442091568,531.08028628849,239.494155803078,291.586130485412
"ENSXMAG00000013002",621.827900404028,474.062069657586,147.765830746441,326.296238911145
"ENSXMAG00000013029",561.364303511035,377.322300881366,184.042002629669,193.280298251697
"ENSXMAG00000013089",757.514450826173,556.297917506529,201.216533319644,355.081384186885
"ENSXMAG00000013124",793.787815942175,566.205502204649,227.582313737526,338.623188467123
"ENSXMAG00000013130",614.130901089718,477.689740304013,136.441160785705,341.248579518308
"ENSXMAG00000013165",518.934187042643,387.86597661014,131.068210432503,256.797766177637
"ENSXMAG00000013192",779.428624747358,585.417013394014,194.011611353344,391.40540204067
"ENSXMAG00000013216",716.670497853662,475.671060767688,240.999437085974,234.671623681714
"ENSXMAG00000013271",723.201877871418,487.324210951629,235.877666919789,251.44654403184
"ENSXMAG00000013303",724.454114586167,443.423473747531,281.030640838636,162.392832908895
"ENSXMAG00000013304",538.131524301751,377.105924374981,161.025599926769,216.080324448212
"ENSXMAG00000013372",631.1016550839,465.985921249107,165.115733834794,300.870187414313
"ENSXMAG00000013420",719.352884440324,561.394290571646,157.958593868679,403.435696702967
"ENSXMAG00000013430",708.598449864181,497.928822655015,210.669627209166,287.25919544585
"ENSXMAG00000013463",637.096161156016,487.375513848923,149.720647307093,337.65486654183
"ENSXMAG00000013482",591.476199497216,391.820175588565,199.656023908651,192.164151679913
"ENSXMAG00000013512",812.307049611987,583.724544261947,228.58250535004,355.142038911907
"ENSXMAG00000013554",636.043986273942,458.840095118285,177.203891155657,281.636203962629
"ENSXMAG00000013583",449.255354538811,360.441334439526,88.8140200992854,271.62731434024
"ENSXMAG00000013631",733.463689446417,448.530043888315,284.933645558102,163.596398330213
"ENSXMAG00000013646",796.15727597684,519.264850104713,276.892425872126,242.372424232587
"ENSXMAG00000013681",605.625565738588,449.93261677129,155.692948967298,294.239667803992
"ENSXMAG00000013690",594.096913906427,425.20856317347,168.888350732956,256.320212440514
"ENSXMAG00000013716",745.452841691463,481.603961400067,263.848880291397,217.75508110867
"ENSXMAG00000013720",658.766224299628,471.541420339256,187.224803960372,284.316616378884
"ENSXMAG00000013724",534.690404054014,399.932704778603,134.757699275411,265.175005503192
"ENSXMAG00000013751",578.820569449153,374.434258946976,204.386310502176,170.0479484448
"ENSXMAG00000013801",754.630667468715,490.374646698199,264.256020770516,226.118625927682
"ENSXMAG00000013809",462.380476643994,356.41430896553,105.966167678464,250.448141287066
"ENSXMAG00000013864",610.207830852245,432.405038695058,177.802792157187,254.602246537871
"ENSXMAG00000013877",705.232308653859,447.44190426767,257.790404386189,189.65149988148
"ENSXMAG00000013898",755.133220583289,517.421977791142,237.711242792147,279.710734998995
"ENSXMAG00000013950",858.900033894472,563.217471592353,295.682562302119,267.534909290234
"ENSXMAG00000013969",713.4927668691,438.837322737021,274.655444132079,164.181878604941
"ENSXMAG00000014040",732.775315464484,468.681582131785,264.093733332699,204.587848799086
"ENSXMAG00000014093",634.673959755269,467.086933507299,167.58702624797,299.499907259329
"ENSXMAG00000014102",742.504482294088,413.892989831778,328.61149246231,85.2814973694676
"ENSXMAG00000014166",717.212745377079,486.732232191694,230.480513185386,256.251719006308
"ENSXMAG00000014198",643.743340582068,475.545441106324,168.197899475744,307.34754163058
"ENSXMAG00000014261",800.626085072486,525.47434376605,275.151741306437,250.322602459613
"ENSXMAG00000014270",562.617945464852,437.859939120034,124.758006344819,313.101932775215
"ENSXMAG00000014333",524.071953696448,384.815698742956,139.256254953492,245.559443789464
"ENSXMAG00000014350",708.822267032525,561.491464354714,147.330802677811,414.160661676903
"ENSXMAG00000014380",565.686377456867,415.686299981164,150.000077475703,265.686222505461
"ENSXMAG00000014384",617.344204168643,417.839905353066,199.504298815577,218.335606537489
"ENSXMAG00000014401",548.760371021864,350.555617514676,198.204753507188,152.350864007488
"ENSXMAG00000014407",642.353640446956,430.057967702563,212.295672744392,217.762294958171
"ENSXMAG00000014434",775.384958148398,542.884497878231,232.500460270168,310.384037608063
"ENSXMAG00000014465",581.784339512432,421.013153630934,160.771185881498,260.241967749436
"ENSXMAG00000014478",552.071267522694,421.912373410696,130.158894111998,291.753479298698
"ENSXMAG00000014647",688.00039424093,445.777471052895,242.222923188035,203.55454786486
"ENSXMAG00000014670",480.250386717534,395.185809305657,85.0645774118771,310.12123189378
"ENSXMAG00000014681",550.659398714746,351.922709795483,198.736688919263,153.186020876221
"ENSXMAG00000014684",524.181196135757,366.314668425632,157.866527710126,208.448140715506
"ENSXMAG00000014734",559.573549244569,410.650158166721,148.923391077849,261.726767088872
"ENSXMAG00000014795",598.746775183259,358.749096773834,239.997678409425,118.751418364409
"ENSXMAG00000014823",605.089573315513,416.051891189448,189.037682126065,227.014209063383
"ENSXMAG00000014830",583.94489949032,358.284691664681,225.66020782564,132.624483839041
"ENSXMAG00000014895",562.72753007835,396.352519301507,166.375010776843,229.977508524664
"ENSXMAG00000014907",632.253602598937,412.399406322743,219.854196276194,192.545210046549
"ENSXMAG00000014918",590.426618998665,419.27630542309,171.150313575576,248.125991847514
"ENSXMAG00000014982",720.407503745478,489.880075908421,230.527427837057,259.352648071364
"ENSXMAG00000014999",730.983842931472,490.322143136032,240.66169979544,249.660443340592
"ENSXMAG00000015054",649.451075761738,378.504317880734,270.946757881004,107.557559999729
"ENSXMAG00000015057",768.477841184042,573.16849009111,195.309351092931,377.859138998179
"ENSXMAG00000015071",736.210836400812,495.67773115615,240.533105244662,255.144625911487
"ENSXMAG00000015078",640.172353870013,491.472055087939,148.700298782074,342.771756305865
"ENSXMAG00000015100",726.781807630575,473.918528681541,252.863278949034,221.055249732507
"ENSXMAG00000015220",602.575154144911,398.525933336129,204.049220808782,194.476712527346
"ENSXMAG00000015226",772.825122841439,529.297934378134,243.527188463304,285.77074591483
"ENSXMAG00000015250",657.719210439891,392.678942014676,265.040268425215,127.638673589461
"ENSXMAG00000015267",636.148737970955,467.91903044337,168.229707527585,299.689322915785
"ENSXMAG00000015277",536.912297516732,392.179645028412,144.73265248832,247.446992540093
"ENSXMAG00000015310",634.034061460023,493.840911926966,140.193149533056,353.64776239391
"ENSXMAG00000015341",605.310081267967,467.757538188958,137.552543079009,330.20499510995
"ENSXMAG00000015491",446.203069265412,333.134258250975,113.068811014437,220.065447236538
"ENSXMAG00000015503",730.172871847575,500.970345627137,229.202526220438,271.767819406698
"ENSXMAG00000015569",789.873804448168,590.653552702206,199.220251745961,391.433300956245
"ENSXMAG00000015605",464.729165538625,343.895297471333,120.833868067292,223.06142940404
"ENSXMAG00000015609",771.671705914654,530.893171364817,240.778534549837,290.114636814981
"ENSXMAG00000015614",554.103170022502,400.713239717059,153.389930305443,247.323309411616
"ENSXMAG00000015633",717.73207446654,409.213515979397,308.518558487143,100.694957492254
"ENSXMAG00000015652",464.28978440127,371.278505605632,93.011278795638,278.267226809994
"ENSXMAG00000015671",625.585615128282,381.810407746769,243.775207381513,138.035200365256
"ENSXMAG00000015718",778.309661078186,443.681248158523,334.628412919664,109.052835238859
"ENSXMAG00000015759",468.566325474096,335.93551993715,132.630805536946,203.304714400204
"ENSXMAG00000015770",615.986461614782,380.406102828793,235.580358785989,144.825744042805
"ENSXMAG00000015826",520.92629364525,399.703755501226,121.222538144023,278.481217357203
"ENSXMAG00000015847",566.708392886264,378.239075996418,188.469316889846,189.769759106572
"ENSXMAG00000015856",801.321642449591,525.027444292465,276.294198157126,248.73324613534
"ENSXMAG00000015899",675.433434948207,530.883619860247,144.54981508796,386.333804772287
"ENSXMAG00000015901",785.625826706548,562.790873228543,222.834953478004,339.955919750539
"ENSXMAG00000015911",623.919680741828,372.543062525623,251.376618216205,121.166444309417
"ENSXMAG00000015917",897.759481538033,604.153643537116,293.605838000917,310.547805536199
"ENSXMAG00000015967",553.235826223438,413.765003828399,139.470822395039,274.294181433359
"ENSXMAG00000015976",546.367534182634,436.87612094023,109.491413242404,327.384707697826
"ENSXMAG00000016009",504.792223197591,413.706052007659,91.0861711899319,322.619880817727
"ENSXMAG00000016038",562.937670886258,405.928256742457,157.0094141438,248.918842598657
"ENSXMAG00000016041",543.788244217548,430.419970900765,113.368273316783,317.051697583982
"ENSXMAG00000016119",694.046701169813,466.511363579631,227.535337590182,238.976025989449
"ENSXMAG00000016167",749.994784253234,552.169219372544,197.825564880691,354.343654491853
"ENSXMAG00000016196",645.691969268386,382.52844104372,263.163528224666,119.364912819054
"ENSXMAG00000016422",587.258896566417,391.850379262942,195.408517303475,196.441861959467
"ENSXMAG00000016448",610.509784294026,321.22140215069,289.288382143335,31.933020007355
"ENSXMAG00000016509",656.519395142557,440.131037305482,216.388357837075,223.742679468408
"ENSXMAG00000016530",525.910534727623,424.05606166844,101.854473059183,322.201588609257
"ENSXMAG00000016541",665.947899377822,439.302845060853,226.645054316969,212.657790743884
"ENSXMAG00000016543",612.685498174555,391.374541462642,221.310956711913,170.063584750729
"ENSXMAG00000016576",544.515303586877,366.923729069383,177.591574517494,189.332154551889
"ENSXMAG00000016608",667.67862458992,508.007577937946,159.671046651973,348.336531285973
"ENSXMAG00000016631",503.669284329702,359.444029503076,144.225254826626,215.218774676451
"ENSXMAG00000016744",740.189154022636,484.166336083503,256.022817939133,228.14351814437
"ENSXMAG00000016756",797.555862098049,525.867585343044,271.688276755005,254.179308588039
"ENSXMAG00000016769",646.738395310856,481.513879051901,165.224516258955,316.289362792946
"ENSXMAG00000016776",778.710024135264,494.94447599205,283.765548143214,211.178927848836
"ENSXMAG00000016834",683.550766133083,438.401374287659,245.149391845424,193.251982442235
"ENSXMAG00000016859",504.627308706833,352.194608775097,152.432699931736,199.761908843361
"ENSXMAG00000016908",552.677731078019,414.364506384648,138.313224693371,276.051281691277
"ENSXMAG00000016932",598.083150840743,470.207734476817,127.875416363926,342.332318112891
"ENSXMAG00000016959",468.576409925643,341.305487224312,127.270922701331,214.034564522981
"ENSXMAG00000016982",763.139084750682,467.813149907804,295.325934842878,172.487215064926
"ENSXMAG00000017005",864.225652755036,545.409340757051,318.816311997985,226.593028759066
"ENSXMAG00000017035",529.622097791861,355.384391615531,174.23770617633,181.146685439201
"ENSXMAG00000017086",524.770503128545,394.302286211407,130.468216917139,263.834069294268
"ENSXMAG00000017093",649.638130918425,441.009073434514,208.629057483911,232.380015950603
"ENSXMAG00000017134",717.146803803398,474.196768371938,242.950035431459,231.246732940479
"ENSXMAG00000017141",630.100077590451,482.867527841372,147.232549749079,335.634978092292
"ENSXMAG00000017160",681.544227841812,459.292271496316,222.251956345496,237.040315150821
"ENSXMAG00000017182",712.791401405159,459.734598672041,253.056802733118,206.677795938923
"ENSXMAG00000017217",757.673367220573,513.505484086305,244.167883134268,269.337600952037
"ENSXMAG00000017219",703.479257247615,400.804298123623,302.674959123992,98.1293389996315
"ENSXMAG00000017268",696.739344041681,525.129983239673,171.609360802008,353.520622437665
"ENSXMAG00000017413",536.650171273453,384.66007936328,151.990091910173,232.669987453107
"ENSXMAG00000017443",466.178335807031,357.106857343863,109.071478463168,248.035378880696
"ENSXMAG00000017524",917.130422640841,611.516649325123,305.613773315717,305.902876009406
"ENSXMAG00000017530",556.180619546348,337.483803448227,218.696816098121,118.786987350106
"ENSXMAG00000017552",628.321990757126,417.821106052775,210.500884704351,207.320221348424
"ENSXMAG00000017553",584.803205385655,383.929695922885,200.87350946277,183.056186460115
"ENSXMAG00000017564",680.166524234792,434.773402509696,245.393121725096,189.380280784599
"ENSXMAG00000017565",739.068190568212,425.233183534662,313.83500703355,111.398176501112
"ENSXMAG00000017606",655.482033818669,415.121491344775,240.360542473895,174.76094887088
"ENSXMAG00000017626",552.40321597667,404.359723443796,148.043492532875,256.316230910921
"ENSXMAG00000017639",464.038340745725,377.595625378199,86.442715367526,291.152910010673
"ENSXMAG00000017685",652.267498366737,481.581800367893,170.685697998844,310.896102369049
"ENSXMAG00000017694",584.96927891103,426.93448891284,158.03478999819,268.899698914649
"ENSXMAG00000017700",678.204277174646,527.658645694432,150.545631480214,377.113014214219
"ENSXMAG00000017782",650.604031874508,499.088620875864,151.515410998645,347.573209877219
"ENSXMAG00000017801",714.216736474982,572.219536432764,141.997200042218,430.222336390547
"ENSXMAG00000017880",687.509353186558,547.105702457721,140.403650728837,406.702051728884
"ENSXMAG00000017924",655.530064327152,438.558282062829,216.971782264323,221.586499798506
"ENSXMAG00000017925",737.594591693473,455.411701836833,282.18288985664,173.228811980193
"ENSXMAG00000017929",738.814801214247,507.462911366629,231.351889847618,276.111021519011
"ENSXMAG00000017977",711.774074722743,465.894349598984,245.87972512376,220.014624475224
"ENSXMAG00000017985",638.517436631172,431.231759385514,207.285677245658,223.946082139856
"ENSXMAG00000018019",660.333759319762,532.557468106782,127.776291212981,404.781176893801
"ENSXMAG00000018024",511.004096290518,370.707944016419,140.296152274099,230.41179174232
"ENSXMAG00000018028",762.306839537006,456.168456125606,306.138383411401,150.030072714205
"ENSXMAG00000018055",632.601062255282,429.819348755552,202.78171349973,227.037635255823
"ENSXMAG00000018069",616.823650323335,470.711204227623,146.112446095712,324.598758131911
"ENSXMAG00000018078",620.288768394677,426.015341016637,194.273427378039,231.741913638598
"ENSXMAG00000018091",604.324727758402,361.004055819329,243.320671939073,117.683383880256
"ENSXMAG00000018122",555.300353857948,412.119824358202,143.180529499746,268.939294858456
"ENSXMAG00000018174",491.298527873143,380.611203894046,110.687323979097,269.92387991495
"ENSXMAG00000018188",514.03631593695,361.060395702273,152.975920234677,208.084475467596
"ENSXMAG00000018189",691.578392581556,425.688673135507,265.889719446049,159.798953689458
"ENSXMAG00000018207",652.911895484987,350.095736271808,302.81615921318,47.2795770586278
"ENSXMAG00000018209",577.393424900588,434.828706934337,142.564717966251,292.263988968087
"ENSXMAG00000018249",589.429305780224,433.36276094092,156.066544839304,277.296216101617
"ENSXMAG00000018256",790.125110078629,538.838588443504,251.286521635125,287.552066808378
"ENSXMAG00000018268",692.59451391721,465.766017754357,226.828496162853,238.937521591503
"ENSXMAG00000018290",691.593922143109,403.465935470057,288.127986673052,115.337948797006
"ENSXMAG00000018365",695.898636821881,501.333647873957,194.564988947925,306.768658926032
"ENSXMAG00000018404",683.073432252928,504.738647967438,178.33478428549,326.403863681948
"ENSXMAG00000018405",772.058299662833,542.402910127954,229.655389534879,312.747520593076
"ENSXMAG00000018455",502.851979182428,347.874698372785,154.977280809643,192.897417563142
"ENSXMAG00000018469",897.52311215688,639.622791327127,257.900320829753,381.722470497374
"ENSXMAG00000018477",738.734378267187,530.253782555631,208.480595711556,321.773186844075
"ENSXMAG00000018535",712.635165354226,402.287176493702,310.347988860524,91.9391876331775
"ENSXMAG00000018537",618.941887207058,368.510755117935,250.431132089123,118.079623028813
"ENSXMAG00000018548",682.326995797235,467.22139993386,215.105595863375,252.115804070486
"ENSXMAG00000018574",624.174446072521,415.767820372367,208.406625700154,207.361194672212
"ENSXMAG00000018586",565.07386184122,436.816246767569,128.257615073651,308.558631693918
"ENSXMAG00000018600",742.345527714344,518.635745567929,223.709782146415,294.925963421513
"ENSXMAG00000018656",577.910861836142,392.448539688292,185.462322147851,206.986217540441
"ENSXMAG00000018690",623.876213966195,432.212480944252,191.663733021943,240.548747922309
"ENSXMAG00000018727",674.685101003575,464.290344336075,210.3947566675,253.895587668575
"ENSXMAG00000018730",540.426054759421,341.575013072278,198.851041687143,142.723971385135
"ENSXMAG00000018734",506.372204946948,398.607781732558,107.764423214391,290.843358518167
"ENSXMAG00000018764",695.47572221669,376.578557349476,318.897164867214,57.6813924822615
"ENSXMAG00000018774",710.330424191116,519.923106335662,190.407317855453,329.515788480209
"ENSXMAG00000018783",437.994072659302,349.747404089189,88.2466685701136,261.500735519075
"ENSXMAG00000018793",593.689190817903,304.859259385604,288.829931432298,16.0293279533061
"ENSXMAG00000018802",655.592629425045,474.627330936799,180.965298488245,293.662032448554
"ENSXMAG00000018876",589.605420676572,370.114456323539,219.490964353033,150.623491970505
"ENSXMAG00000018898",631.09125983355,488.381958849954,142.709300983597,345.672657866357
"ENSXMAG00000018903",575.892872493293,420.49719613606,155.395676357233,265.101519778827
"ENSXMAG00000018919",530.31186842662,380.414815545901,149.897052880718,230.517762665183
"ENSXMAG00000018975",601.581821021365,377.918412909228,223.663408112138,154.25500479709
"ENSXMAG00000018985",607.275531981269,445.275833974673,161.999698006596,283.276135968076
"ENSXMAG00000018996",731.818958168304,474.582137803419,257.236820364885,217.345317438534
"ENSXMAG00000018999",811.067189143084,501.660716278874,309.40647286421,192.254243414664
"ENSXMAG00000019002",513.853380613428,363.043569838364,150.809810775064,212.2337590633
"ENSXMAG00000019044",573.239099460422,398.377767694338,174.861331766084,223.516435928254
"ENSXMAG00000019051",463.705941310892,357.869691017728,105.836250293164,252.033440724563
"ENSXMAG00000019084",648.155957625594,451.111653099272,197.044304526322,254.067348572951
"ENSXMAG00000019172",457.947493653875,345.630455233867,112.317038420007,233.31341681386
"ENSXMAG00000019185",518.82559984627,356.062748407086,162.762851439183,193.299896967903
"ENSXMAG00000019215",511.577488838457,403.531678719892,108.045810118565,295.485868601327
"ENSXMAG00000019232",695.291375544604,438.216130871602,257.075244673002,181.1408861986
"ENSXMAG00000019273",683.162727775568,447.411400167352,235.751327608216,211.660072559137
"ENSXMAG00000019292",742.571394512408,541.398301451468,201.17309306094,340.225208390527
"ENSXMAG00000019303",458.682554580415,331.368200176194,127.314354404221,204.053845771974
"ENSXMAG00000019311",624.637523142415,407.822796331498,216.814726810917,191.008069520581
"ENSXMAG00000019326",633.672878969111,485.64126754277,148.031611426341,337.609656116429
"ENSXMAG00000019376",700.289010043942,463.442468845186,236.846541198756,226.59592764643
"ENSXMAG00000019412",481.386330894187,371.593201591428,109.793129302759,261.800072288668
"ENSXMAG00000019723",683.791500765719,460.575344854002,223.216155911717,237.359188942285
"ENSXMAG00000019777",543.419515963727,390.755384452727,152.664131511001,238.091252941726
"ENSXMAG00000019955",584.073047266514,353.906282974626,230.166764291888,123.739518682738
"ENSXMAG00000019998",679.32893009418,432.806159035133,246.522771059047,186.283387976086
"ENSXMAG00000020119",758.667237433398,532.183774570582,226.483462862815,305.700311707767
"ENSXMAG00000020131",589.381662767558,414.626118278958,174.755544488601,239.870573790357
"ENSXMAG00000020149",650.413775317262,407.477508477621,242.936266839641,164.541241637981
"ENSXMAG00000020190",691.510337600761,447.964552100718,243.545785500043,204.418766600675
"ENSXMAG00000020193",581.811070740782,392.674633718838,189.136437021943,203.538196696895
"ENSXMAG00000020344",473.029282087859,359.820852453025,113.208429634833,246.612422818192
